row_number,case_id,turn_id,corpus_type,query,expected_keywords,blacklist,passed,missing_groups,blacklist_hit,candidate_count,returned_count,top_score,top5_memories,source
258,JY_TC_new008,2,召回记忆, 我最近胖了还是瘦了,"胖两斤, 54.2",,False,胖两斤,False,218,5,0.63249249,"[{""mem_id"": ""dream_94ebd3d828ee78997154e997"", ""content"": ""用户在2026年7月体重为52公斤，2026年8月体重为54.2公斤"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.63249249}, {""mem_id"": ""dream_365e63de3104fe95d81345e2"", ""content"": ""用户有抖腿的习惯。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56957056}, {""mem_id"": ""dream_5fc42f906ca6b9c370c44515"", ""content"": ""用户最近一次体检是在半年前（约2026年2月），结果显示血脂偏高一点点。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.56773343}, {""mem_id"": ""dream_cb43ce6e0e5d0880be10796d"", ""content"": ""用户目前每天晚上喝三两白酒，周末喝更多；不喜欢啤酒（觉得胀肚子）；计划以后每天只喝一小杯红酒，并有戒酒的意愿。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55151382}, {""mem_id"": ""dream_445bc631be607a179109aa11"", ""content"": ""用户在2026年8月17日至18日期间尝试了地中海饮食，并感觉皮肤变好了"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.55084071}]",core_memory_file
259,JY_TC_new008,3,召回记忆,我姐是干啥工作的？ 还有我忘了她之前在哪家医院上班了,"外科,医生, 广州,第一医院, 中山,一院",,False,外科 || 广州 || 第一医院 || 中山 || 一院,False,218,5,0.59847295,"[{""mem_id"": ""dream_1d5650999d0cdf450adf923a"", ""content"": ""用户有一个妹妹。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.59847295}, {""mem_id"": ""dream_f39ec7659173f771f3b8ec97"", ""content"": ""用户的配偶职业是医生"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5939783}, {""mem_id"": ""dream_ed23fb52ef10e85980889538"", ""content"": ""用户的妹妹是二年级学生"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5584227}, {""mem_id"": ""dream_0433c68ddc643e855dd248c7"", ""content"": ""表姐在2025年5月31日左右结婚"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.54692648}, {""mem_id"": ""dream_0acb52d12b60d7dd2c341811"", ""content"": ""用户曾在公司健康中心看过心理医生。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.54449782}]",core_memory_file
260,JY_TC_new009,1,召回记忆,报一下我家里人生日,"爸爸|父亲,生日,7月8,  儿子，农历，4月2, 新历，5月3",,False,7月8,False,218,5,0.60458866,"[{""mem_id"": ""dream_e199c1c4fc1d1f5b594dc3a0"", ""content"": ""用户的妈妈生日是10月1日。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60458866}, {""mem_id"": ""dream_697146f307c3b9cc733dbcf2"", ""content"": ""用户的生日是8月20日"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5755458}, {""mem_id"": ""dream_8b16a6f0f15563716c3ce440"", ""content"": ""用户的儿子新历生日是5月3日，农历生日是4月2日"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.562229}, {""mem_id"": ""dream_b686857bf0bb19fb088568c9"", ""content"": ""用户家族有每月第一个周六晚上聚餐且轮流做东的习惯，用户曾在2026年9月5日参加聚餐并准备川菜"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.54301509}, {""mem_id"": ""dream_97b9a2c1327cef284d81a1f1"", ""content"": ""用户的爸爸老家在攀枝花"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.539198}]",core_memory_file
261,JY_TC_new009,2,召回记忆,我爸爸现在住哪里？他回老家远不远？ ,"石家庄, 老家，攀枝花",,False,石家庄,False,218,5,0.71654188,"[{""mem_id"": ""dream_97b9a2c1327cef284d81a1f1"", ""content"": ""用户的爸爸老家在攀枝花"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.71654188}, {""mem_id"": ""dream_63a6716e42a9ae178fada356"", ""content"": ""用户目前在西安工作并独自居住，家在汉中，老家在四川成都锦江区"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55133647}, {""mem_id"": ""dream_a4885127d34f3d847c060937"", ""content"": ""用户目前居住在北京朝阳区青年路（2026年7月从海淀区中关村搬来）。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5490261}, {""mem_id"": ""dream_90414ed2c1a6dea055d0aaee"", ""content"": ""用户的父亲持有C1驾照"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54812862}, {""mem_id"": ""dream_b0c63cd7012058bd94ea68b1"", ""content"": ""用户的父亲从事外贸行业，母亲是公务员。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54258433}]",core_memory_file
262,JY_TC_new010,1,召回记忆,"皮肤好干啊，好难受,有什么好办法",混干，皮肤， 神经性，皮炎,,True,,False,218,5,0.70413089,"[{""mem_id"": ""dream_65a0e7cd4643b1f47660f49a"", ""content"": ""用户患有神经性皮炎，且肤质为混干性"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.70413089}, {""mem_id"": ""dream_445bc631be607a179109aa11"", ""content"": ""用户在2026年8月17日至18日期间尝试了地中海饮食，并感觉皮肤变好了"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.53299697}, {""mem_id"": ""dream_aec8831ded7c4f34737aaae1"", ""content"": ""用户对青霉素过敏"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.50879175}, {""mem_id"": ""dream_365e63de3104fe95d81345e2"", ""content"": ""用户有抖腿的习惯。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.50608703}, {""mem_id"": ""dream_3ee5be9be4bb45dc1ae00102"", ""content"": ""用户不喜欢去医院"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.50401969}]",core_memory_file
263,JY_TC_new010,2,召回记忆,我的药高放哪了？ ,药，客厅，左手，抽屉，第二层,,False,客厅 || 左手 || 抽屉 || 第二层,False,218,5,0.56474607,"[{""mem_id"": ""dream_3e9e1d8478c1a11b6222b084"", ""content"": ""用户有时会忘记吃药，因此使用手机闹钟提醒服药。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56474607}, {""mem_id"": ""dream_14de5449dcf9e7c19d8cfb03"", ""content"": ""用户的身份证存放在书房的蓝色文件袋里"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54731043}, {""mem_id"": ""dream_7414d9fdd2112e11789c6236"", ""content"": ""用户患有高血压，平时服用硝苯地平缓释片，每天早晨服用一片。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53425268}, {""mem_id"": ""dream_5fc42f906ca6b9c370c44515"", ""content"": ""用户最近一次体检是在半年前（约2026年2月），结果显示血脂偏高一点点。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.52683427}, {""mem_id"": ""dream_deb5b6738911c1b44798a7fd"", ""content"": ""用户的户口本和结婚证存放在衣柜最底层的保险柜中"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.51628729}]",core_memory_file
264,JY_TC_new011,1,召回记忆,周星驰的电影推荐一下吧,周星驰,,True,,False,218,5,0.70976733,"[{""mem_id"": ""dream_35f5c64a9ceaf538e6f198e6"", ""content"": ""用户喜欢周星驰和张曼玉主演的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.70976733}, {""mem_id"": ""dream_ae7b882803944debfa357ec6"", ""content"": ""用户偏好国产动作片，特别是吴京主演的作品（如《战狼》系列），并明确表示不喜欢花里胡哨的武侠片。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.50689501}, {""mem_id"": ""dream_4569b355e481fed11eb9c11f"", ""content"": ""用户偏好观看犯罪、复仇题材且结局较好的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.48856296}, {""mem_id"": ""dream_178764cd0e908a724ff288a2"", ""content"": ""用户偏爱科幻电影，尤其是硬科幻题材（如《星际穿越》、《阿凡达》），且对诺兰导演的作品有偏好。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.48752064}, {""mem_id"": ""dream_7eff4ea748e93fc1d4fe4269"", ""content"": ""用户喜欢黄晓明主演的《神雕侠侣》。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.48500899}]",core_memory_file
265,JY_TC_new011,2,召回记忆,漫威的电影适合我吗？,漫威,,True,,False,218,5,0.63271907,"[{""mem_id"": ""dream_d59887b056c0a4858351e8f1"", ""content"": ""用户在电影偏好上喜欢DC电影，不喜欢漫威电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.63271907}, {""mem_id"": ""dream_8e6732862939273d96dab2f3"", ""content"": ""用户有孩子，且认为孩子适合观看儿童动画片。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58045477}, {""mem_id"": ""dream_23aafef108cda78c597c49dc"", ""content"": ""用户的孩子喜欢看有怪兽的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57513665}, {""mem_id"": ""dream_35f5c64a9ceaf538e6f198e6"", ""content"": ""用户喜欢周星驰和张曼玉主演的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55760495}, {""mem_id"": ""dream_178764cd0e908a724ff288a2"", ""content"": ""用户偏爱科幻电影，尤其是硬科幻题材（如《星际穿越》、《阿凡达》），且对诺兰导演的作品有偏好。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55527337}]",core_memory_file
266,JY_TC_new012,1,召回记忆,我买了哪些专辑,周杰伦，专辑,,True,,False,218,5,0.71270335,"[{""mem_id"": ""dream_21ef2441c77af976ca01b6bc"", ""content"": ""用户最近购买了一张周杰伦专辑"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.71270335}, {""mem_id"": ""dream_c5e9431649631fee8377078a"", ""content"": ""用户是Taylor Swift的铁粉，入坑曲为《Love Story》，并特别喜欢其民谣风格专辑《folklore》"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53448797}, {""mem_id"": ""dream_733d9d3c157490d9623c81b2"", ""content"": ""用户有每天中午12点半到1点午休时听古典吉他曲的习惯，喜欢的曲目包括《爱的罗曼史》。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.51125094}, {""mem_id"": ""dream_ad9fe7d0c32aa2d6010551fd"", ""content"": ""用户喜欢《崩坏：星穹铁道》的周边产品"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.51030139}, {""mem_id"": ""dream_baabfdab3648a7fe9a145f73"", ""content"": ""用户喜欢张震岳的歌曲"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.50697074}]",core_memory_file
267,JY_TC_new012,2,召回记忆,我喜欢啥类型的音乐？ ,"古典，乐, 交响, 轻音乐",,True,,False,218,5,0.68948444,"[{""mem_id"": ""dream_4ebda4ccc0a5b37437ee663d"", ""content"": ""用户最喜欢听的音乐类型是后摇，并喜欢惘闻乐队"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.68948444}, {""mem_id"": ""dream_d4e4a1ff482dbe27cb3a433e"", ""content"": ""用户喜爱古典乐，并习惯使用交响乐或轻音乐作为助眠方式"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.6609784}, {""mem_id"": ""dream_733d9d3c157490d9623c81b2"", ""content"": ""用户有每天中午12点半到1点午休时听古典吉他曲的习惯，喜欢的曲目包括《爱的罗曼史》。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.63296105}, {""mem_id"": ""dream_658cc1419dce95a8f756ede2"", ""content"": ""奶奶尤其喜欢河北梆子，且习惯在上午听音乐"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61304192}, {""mem_id"": ""dream_bd4ddb583be462cc8e89b21c"", ""content"": ""用户在音乐欣赏上偏好原版编曲，不喜欢演唱会现场过于嘈杂的电子混音"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61270249}]",core_memory_file
268,JY_TC_new013,1,召回记忆,我在学什么呢？哦顺便推点歌曲给我,"西语, 西语歌|西班牙语歌曲",,False,西语 || 西语歌|西班牙语歌曲,False,218,5,0.55510611,"[{""mem_id"": ""dream_ed23fb52ef10e85980889538"", ""content"": ""用户的妹妹是二年级学生"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55510611}, {""mem_id"": ""dream_21ef2441c77af976ca01b6bc"", ""content"": ""用户最近购买了一张周杰伦专辑"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.54893691}, {""mem_id"": ""dream_733d9d3c157490d9623c81b2"", ""content"": ""用户有每天中午12点半到1点午休时听古典吉他曲的习惯，喜欢的曲目包括《爱的罗曼史》。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54627706}, {""mem_id"": ""dream_b5fda6afd142b9e6cf4bff87"", ""content"": ""用户儿子每周二和周四下午4点到5点半在少年宫3楼学习钢琴"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54603111}, {""mem_id"": ""dream_ae9312b13874727d4b3af7dd"", ""content"": ""用户考试前一般会刷真题和做思维导图"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54117596}]",core_memory_file
269,JY_TC_new013,2,召回记忆,多邻国学到几级了,"30级, 100",,True,,False,218,5,0.74318647,"[{""mem_id"": ""dream_57a601bea7690cfbb28c4167"", ""content"": ""用户使用多邻国学习西班牙语，当前等级为30级，并计划达到100级。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.74318647}, {""mem_id"": ""dream_9e9ec8208177d0c98ee8c234"", ""content"": ""用户在2026年8月17日至23日期间的期末考试中，语文考了98分，数学考了100分，总分位列全班第五。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.5181835}, {""mem_id"": ""dream_ed23fb52ef10e85980889538"", ""content"": ""用户的妹妹是二年级学生"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5181594}, {""mem_id"": ""dream_b5fda6afd142b9e6cf4bff87"", ""content"": ""用户儿子每周二和周四下午4点到5点半在少年宫3楼学习钢琴"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.49991711}, {""mem_id"": ""dream_bde85db9b78341fba618b4e3"", ""content"": ""用户毕业于清华大学计算机系，最高学历为硕士"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.48921382}]",core_memory_file
270,JY_TC_new014,1,召回记忆,给我妹妹推荐小说,言情,,True,,False,218,5,0.72764673,"[{""mem_id"": ""dream_8558acdeefd1540bec6b0390"", ""content"": ""用户的妹妹喜欢看言情小说。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.72764673}, {""mem_id"": ""dream_1d5650999d0cdf450adf923a"", ""content"": ""用户有一个妹妹。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.69851532}, {""mem_id"": ""dream_ed23fb52ef10e85980889538"", ""content"": ""用户的妹妹是二年级学生"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.6631165}, {""mem_id"": ""dream_1f06bede3d1308a1cb72025f"", ""content"": ""用户的女儿喜欢看《十万个为什么》"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5310863}, {""mem_id"": ""dream_0433c68ddc643e855dd248c7"", ""content"": ""表姐在2025年5月31日左右结婚"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.48517344}]",core_memory_file
271,JY_TC_new014,2,召回记忆,给我也推荐小说呗,"鬼吹灯, 道士",,True,,False,218,5,0.58224145,"[{""mem_id"": ""dream_8558acdeefd1540bec6b0390"", ""content"": ""用户的妹妹喜欢看言情小说。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58224145}, {""mem_id"": ""dream_959bcc3e0c7a256be8ce5137"", ""content"": ""用户喜欢东野圭吾和刘慈欣的作品，其中最喜欢《嫌疑人X的献身》"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55440754}, {""mem_id"": ""dream_8302962169b856b61a093f2f"", ""content"": ""用户喜欢道士类小说和《鬼吹灯》有声书，但不喜欢灵异类和言情小说。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54029172}, {""mem_id"": ""dream_678c19e5a93f1248653510db"", ""content"": ""用户喜欢看法国人写的小说以及人物传记类电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5356115}, {""mem_id"": ""dream_fda411dbaefd3990143aa07e"", ""content"": ""用户不喜欢无脑打斗类的战斗番（如龙珠），目前偏好观看智斗番或治愈番。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.50664646}]",core_memory_file
272,JY_TC_new015,1,召回记忆,我那个钞票的事儿你还记得吗,,,True,,False,218,5,0.54522797,"[{""mem_id"": ""dream_14de5449dcf9e7c19d8cfb03"", ""content"": ""用户的身份证存放在书房的蓝色文件袋里"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54522797}, {""mem_id"": ""dream_55411327d23e83ff5889fdeb"", ""content"": ""大姨家购买了10万的白银和20万的黄金"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.53903314}, {""mem_id"": ""dream_e4a4f0682cbfe8b4e4626d52"", ""content"": ""用户的房贷还款日为每月20日，固定金额为8000元。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.52887115}, {""mem_id"": ""dream_21ef2441c77af976ca01b6bc"", ""content"": ""用户最近购买了一张周杰伦专辑"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.52567156}, {""mem_id"": ""dream_fa3f54eefed0d8eb075eeb6b"", ""content"": ""用户在2026年7月因忘记缴纳水电费而被催缴。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.52438471}]",core_memory_file
273,JY_TC_new015,2,召回记忆,我推荐一款比萨,"榴莲，披萨, 菠萝，火腿",,True,,False,218,5,0.60871169,"[{""mem_id"": ""dream_39e91d306a6bd59356f36b33"", ""content"": ""用户在披萨口味偏好上，不喜欢火腿和菠萝，但喜欢榴莲味。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60871169}, {""mem_id"": ""dream_8e6732862939273d96dab2f3"", ""content"": ""用户有孩子，且认为孩子适合观看儿童动画片。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55007556}, {""mem_id"": ""dream_1d184669bc91712442fed008"", ""content"": ""用户喜欢悉尼歌剧院。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54940727}, {""mem_id"": ""dream_cbc5f9b7467efeab5f899795"", ""content"": ""用户家庭聚餐时喜欢去海底捞。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54096942}, {""mem_id"": ""dream_21ef2441c77af976ca01b6bc"", ""content"": ""用户最近购买了一张周杰伦专辑"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.53230767}]",core_memory_file
274,JY_TC_new016,1,召回记忆,制定我的减肥计划,"BMI|bmi,26",,False,BMI|bmi,False,218,5,0.57445868,"[{""mem_id"": ""dream_ac37f6ad2cd678036dec9e3f"", ""content"": ""用户计划参加明年的北京全程马拉松，目标成绩为四小时内"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57445868}, {""mem_id"": ""dream_94ebd3d828ee78997154e997"", ""content"": ""用户在2026年7月体重为52公斤，2026年8月体重为54.2公斤"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.5731465}, {""mem_id"": ""dream_86a528f4fb338846055c9320"", ""content"": ""用户每周一、三、五晚上7点到8点去健身房进行力量训练，主要练习背部和腿部肌肉"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55669904}, {""mem_id"": ""dream_e13fbf1587f664c3502720c6"", ""content"": ""用户计划以后只刷必要的副本，不再刷全部副本。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54517425}, {""mem_id"": ""dream_b6968e669e3769749e802ad9"", ""content"": ""用户日常饮食安排为：早餐一般吃面包牛奶，午餐在食堂吃，晚餐自己做，且不喝茶"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54450065}]",core_memory_file
275,JY_TC_new016,2,召回记忆,我的收藏列表有哪些视频,"燃脂|健身,课程",,False,燃脂|健身 || 课程,False,218,5,0.50861881,"[{""mem_id"": ""dream_ca833fbd6c7cdfbfa9eaafbd"", ""content"": ""用户在2026年8月17日至2026年8月23日期间多次观看电影《一秒钟》和《悬崖之上》。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.50861881}, {""mem_id"": ""dream_aaf84c9352a41281559ce4d0"", ""content"": ""用户是周杰伦和林俊杰的忠实听众，播放列表主要由这两位歌手的歌曲组成，尤其喜欢周杰伦的中国风歌曲及林俊杰的嗓音。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.50491083}, {""mem_id"": ""dream_be1854af09aac2a15d1dbf7e"", ""content"": ""用户偏好观看喜剧和动画片，并明确表示以后只敢看这两类影片。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.50050579}, {""mem_id"": ""dream_baabfdab3648a7fe9a145f73"", ""content"": ""用户喜欢张震岳的歌曲"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.49950638}, {""mem_id"": ""dream_63537d16e40752aa731f8514"", ""content"": ""用户关注高分电影及获奖电视剧，具有对影视内容质量（如评分、奖项）的偏好。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.49166551}]",core_memory_file
276,JY_TC_new017,1,召回记忆,我身体有啥坏毛病,颈椎,,True,,False,218,5,0.59998969,"[{""mem_id"": ""dream_3ee5be9be4bb45dc1ae00102"", ""content"": ""用户不喜欢去医院"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.59998969}, {""mem_id"": ""dream_16cc1c864053c6a522830aef"", ""content"": ""用户不喜欢吃香菜和折耳根"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56807006}, {""mem_id"": ""dream_365e63de3104fe95d81345e2"", ""content"": ""用户有抖腿的习惯。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5653045}, {""mem_id"": ""dream_34bf533ea645ed58705c52f6"", ""content"": ""用户因长期上班盯电脑导致颈椎问题"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55714842}, {""mem_id"": ""dream_5b3144aa48ce40e43ba9b7a6"", ""content"": ""用户曾观看《午夜凶铃》，导致之后三天睡眠不佳。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.55468287}]",core_memory_file
277,JY_TC_new017,2,召回记忆,我看过哪些唐嫣演的,何以笙箫默,,True,,False,218,5,0.73838518,"[{""mem_id"": ""dream_0753d3c73208a78c12300a25"", ""content"": ""用户喜欢看唐嫣主演的电视剧《何以笙箫默》"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.73838518}, {""mem_id"": ""dream_7eff4ea748e93fc1d4fe4269"", ""content"": ""用户喜欢黄晓明主演的《神雕侠侣》。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56233475}, {""mem_id"": ""dream_35f5c64a9ceaf538e6f198e6"", ""content"": ""用户喜欢周星驰和张曼玉主演的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53586332}, {""mem_id"": ""dream_ae7b882803944debfa357ec6"", ""content"": ""用户偏好国产动作片，特别是吴京主演的作品（如《战狼》系列），并明确表示不喜欢花里胡哨的武侠片。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.51611105}, {""mem_id"": ""dream_6618b00bda9015da2ec499a4"", ""content"": ""用户是贾玲的粉丝，且喜欢张小斐拍摄的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.50235749}]",core_memory_file
278,JY_TC_new018,1,召回记忆,介绍下我的外国朋友，还有我的英文名,"安德烈, jessica|Jessica",,True,,False,218,5,0.74678903,"[{""mem_id"": ""dream_c2f7c18928b09ad06dfe8b89"", ""content"": ""用户有一位名叫安德烈的外国笔友，该笔友帮用户取了现在的英文名。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.74678903}, {""mem_id"": ""dream_ac3be6942eec72a507ef1916"", ""content"": ""用户之前的英文名叫ashely，现在的英文名是jessica。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.67027368}, {""mem_id"": ""dream_64bf0abb5aaa9d8b3a65ca10"", ""content"": ""用户的名字是林一，外号是一一"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.62181217}, {""mem_id"": ""dream_1d5650999d0cdf450adf923a"", ""content"": ""用户有一个妹妹。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57949323}, {""mem_id"": ""dream_514899a453a5a2595ba6b639"", ""content"": ""用户拥有中国和加拿大双重国籍"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57193562}]",core_memory_file
279,JY_TC_new018,2,召回记忆,我关注了哪个主播,董宇辉,,True,,False,218,5,0.65380576,"[{""mem_id"": ""dream_8e6306c6f14ab9a1ff14ec00"", ""content"": ""用户的抖音昵称是“不吃香菜”，且关注的主播是董宇辉。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.65380576}, {""mem_id"": ""dream_64bf0abb5aaa9d8b3a65ca10"", ""content"": ""用户的名字是林一，外号是一一"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60436916}, {""mem_id"": ""dream_8558acdeefd1540bec6b0390"", ""content"": ""用户的妹妹喜欢看言情小说。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.59828507}, {""mem_id"": ""dream_63537d16e40752aa731f8514"", ""content"": ""用户关注高分电影及获奖电视剧，具有对影视内容质量（如评分、奖项）的偏好。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58594726}, {""mem_id"": ""dream_d0d0bc6d4886f552f5590c42"", ""content"": ""用户曾加入一个羽毛球社区，习惯每周二晚上参加活动。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58398389}]",core_memory_file
280,JY_TC_new019,1,召回记忆,今年中秋有什么规划吗,26，中秋，八达岭,,False,中秋,False,218,5,0.58685363,"[{""mem_id"": ""dream_9e3290d771c752826bd53c49"", ""content"": ""用户计划于2026年9月8日与同事前往八达岭，但行程尚未最终确定。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.58685363}, {""mem_id"": ""dream_b686857bf0bb19fb088568c9"", ""content"": ""用户家族有每月第一个周六晚上聚餐且轮流做东的习惯，用户曾在2026年9月5日参加聚餐并准备川菜"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.55510578}, {""mem_id"": ""dream_db4b2e3137c111e9e6a40a3c"", ""content"": ""用户在2026年生日打算请几个朋友吃火锅和唱K"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.54997394}, {""mem_id"": ""dream_fc72b34882570649a000e390"", ""content"": ""用户计划下次去云南大理旅行，但尚未确定。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.52581722}, {""mem_id"": ""dream_e199c1c4fc1d1f5b594dc3a0"", ""content"": ""用户的妈妈生日是10月1日。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.52217912}]",core_memory_file
